species	FAME000121_S41	FAME000114_S47	FAME000129_S59	FAME000122_S40	FAME000109_S52	FAME000120_S42	FAME000117_S45	FAME000106_S55	FAME000119_S43	FAME000126_S62	FAME000125_S63	FAME000132_S66	FAME000108_S53	FAME000107_S54	FAME000127_S61	FAME000118_S44	FAME000112_S49	FAME000113_S48	FAME000123_S39	FAME000104_S65	FAME000110_S51	FAME000115_S64	FAME000111_S50	FAME000128_S60	FAME000130_S58	FAME000124_S38	FAME000131_S57	FAME000105_S56	FAME000116_S46
Arthrobacter phage Qui										0.00428338901739056	0.020588840848260244											0.01708233686368295							
Arthrobacter phage Xenomorph										0.00214169450869528					0.006120700208103807										0.003324302312052258				
Bacillus phage vB_BpsS-140										0.00214169450869528	0.006862946949420081									0.010803219359369093				0.025769619600769126					
Bacillus phage vB_BpuM-BpSp										0.00214169450869528																			
Bacillus phage vB_BthS-HD29phi										0.010708472543476398																			
Bacteriophage R18C										0.01285016705217168										0.005401609679684546				0.0019822784308283943					
Bathycoccus sp. RCC1105 virus BpV										0.00214169450869528																			
Brochothrix phage BL3										0.00214169450869528					0.0030603501040519037							0.011388224575788634		0.0019822784308283943					
Burkholderia phage KS9										0.00214169450869528																			
Burkholderia virus BcepMu										0.02784202861303864	0.0343147347471004									0.01620482903905364		0.028470561439471586		0.0019822784308283943					
Burkholderia virus KL3										0.00428338901739056	0.013725893898840161									0.04321287743747637		0.03985878601526022							
Burkholderia virus KS14										0.00214169450869528	0.006862946949420081																		
Cellulophaga phage phi18:3										0.00428338901739056										0.005401609679684546									
Clostridioides phage LIBA6276										0.00214169450869528																			
Clostridium phage phiCT453B										0.01927525057825752	0.11667009814014137									0.1512450710311673		0.005694112287894317							
Cronobacter phage vB_CsaP_GAP52										0.00428338901739056																			
Cyanophage P-SS1										0.00214169450869528		0.006776904310111141			0.0030603501040519037														
Cyanophage PSS2										0.00214169450869528			0.011092623405435386		0.0030603501040519037			0.00804634695848085						0.007929113723313577					
Delftia virus IMEDE1										0.04069219566521032	0.9951273076659117									0.7022092583589911		0.575105341077326							
Dickeya phage Sucellus										0.00214169450869528																			
Dickeya virus AD1										0.31054570376081553					0.0826294528094014					0.021606438718738186				0.01387594901579876					
Dickeya virus JA29										0.00214169450869528																			
Edwardsiella virus PEi21										0.00428338901739056	0.013725893898840161									0.010803219359369093		0.005694112287894317							
Edwardsiella virus pEtSU										0.01713355606956224	0.04117768169652048						0.010485477613505295		0.00549178977428744	0.027008048398422732		0.011388224575788634		0.0019822784308283943	0.001662151156026129			0.01983143282102132	
Enterobacter phage EcP1										0.03426711213912448	0.1784366206849221									0.09182736455463729		0.09110579660630908							
Enterobacter phage phiEap-2										0.0107084725434764										0.037811267757791825									
Enterobacteria phage CUS-3										0.00214169450869528	0.027451787797680323									0.010803219359369093		0.005694112287894317							
Enterobacteria phage Nil3										0.00214169450869528										0.005401609679684546									
Enterobacteria phage P88										0.00428338901739056	0.006862946949420081																		
Enterobacteria phage VT2phi_272										0.00214169450869528												0.005694112287894317			0.003324302312052258				
Enterococcus phage phiFC1										0.00428338901739056	0.006862946949420081									0.005401609679684546							0.021169316038643624		
Enterococcus phage phiFL4A										0.01927525057825752	0.027451787797680323									0.06481931615621456							0.0019244832762403295		
Enterococcus phage vB_EfaS-DELF1										0.00214169450869528																			
Enterococcus virus FL1										0.00214169450869528	0.013725893898840161											0.028470561439471586							
Erwinia phage Pavtok										0.00856677803478112					0.006120700208103807														
Erwinia phage vB_EamM_Caitlin										0.0214169450869528	0.061766522544780725									0.021606438718738186		0.005694112287894317							
Erwinia phage vB_EamM_ChrisDB										0.023558639595648075	0.027451787797680323											0.005694112287894317							
Erwinia phage vB_EamM_Kwan										0.00428338901739056										0.010803219359369093				0.007929113723313577					
Erwinia virus Y3										0.09209286387389704					0.23564695801199656									0.003964556861656789					
Erwinia virus Yoloswag										0.00856677803478112										0.0702209258358991									
Escherichia coli O157 typing phage 9										0.06210914075216312	0.013725893898840161									0.021606438718738186		0.011388224575788634					0.0019244832762403295		
Escherichia phage B2										0.00214169450869528																			
Escherichia phage Lambda_ev243										0.025700334104343355	0.006862946949420081									0.03240965807810728		0.0341646737273659		0.0019822784308283943	0.001662151156026129				
Escherichia phage OLB145										0.01927525057825752																			
Escherichia phage SH2026Stx1										0.00214169450869528					0.0030603501040519037														
Escherichia phage YDC107_2										0.01499186156086696	0.006862946949420081									0.005401609679684546		0.011388224575788634		0.005946835292485183	0.001662151156026129		0.0019244832762403295		
Escherichia phage bob										0.00214169450869528																			
Escherichia phage rolling										0.00642508352608584	0.027451787797680323									0.027008048398422732									
Escherichia phage vB_EcoM_IME392										0.023558639595648075												0.005694112287894317							
Escherichia phage vB_EcoS_W011D										0.006425083526085839														0.003964556861656789					
Escherichia phage vB_EcoS_WF5505										0.0321254176304292	0.03431473474710041									0.21606438718738186		0.005694112287894317							
Escherichia phage vB_EcoS_WFI										0.00428338901739056	0.027451787797680323									0.06481931615621456									
Escherichia virus 24B										0.00214169450869528																			
Escherichia virus 933W										0.00428338901739056	0.013725893898840161				0.0030603501040519037					0.01620482903905364		0.011388224575788634			0.006648604624104516				
Escherichia virus Av05										0.00214169450869528												0.011388224575788634							
Escherichia virus ECML4										0.010708472543476398												0.005694112287894317							
Escherichia virus HK106										0.01927525057825752														0.0019822784308283943			0.0019244832762403295		
Escherichia virus PA28										0.00428338901739056																			
Escherichia virus Pollock										0.00214169450869528														0.055503796063195034					
Escherichia virus SRT7										0.00214169450869528	0.16471072678608195									0.17285150974990549									
Escherichia virus mEp234										0.03426711213912448												0.02277644915157727		0.0019822784308283943	0.001662151156026129		0.003848966552480659		
Flavobacterium phage vB_FspS_laban6-1										0.00214169450869528										0.005401609679684546									
Geobacillus phage GBK2										0.00214169450869528										0.010803219359369093			0.010280662074637606						
Geobacillus virus Tp84										0.00214169450869528																			
Haemophilus phage Aaphi23										0.00214169450869528	0.04804062864594057									0.010803219359369093		0.011388224575788634							
Hafnia phage vB_HpaA_yong1										0.00214169450869528	0.006862946949420081																		
Human immunodeficiency virus 1										0.00428338901739056	0.013725893898840161									0.010803219359369093		0.01708233686368295		0.0019822784308283943	0.018283662716287417		0.021169316038643624		
Klebsiella phage KP8										0.01499186156086696										0.05941770647653001									
Klebsiella phage ST101-KPC2phi6.2										0.01713355606956224	0.15784777983666184				0.04590525156077856					0.17285150974990549		0.3017879512583988			0.001662151156026129				
Klebsiella phage ST11-OXA48phi15.1										0.02355863959564808	0.061766522544780725				0.015301750520259519					0.16744990007022093		0.04555289830315454							
Klebsiella phage ST11-VIM1phi8.1										0.00642508352608584	0.006862946949420081				0.04284490145672665							0.01708233686368295	0.010280662074637606	0.005946835292485183	0.001662151156026129		0.003848966552480659		
Klebsiella phage ST11-VIM1phi8.3										0.00428338901739056	0.0343147347471004									0.027008048398422732		0.03985878601526022							
Klebsiella phage ST437-OXA245phi4.2										0.00214169450869528																			
Klebsiella phage ST512-KPC3phi13.1										0.02570033410434336	0.006862946949420081				0.0030603501040519037					0.021606438718738186		0.01708233686368295	0.010280662074637606						
Klebsiella phage ST512-KPC3phi13.2										0.014991861560866957	0.013725893898840161		0.011092623405435386		0.0030603501040519037					0.01620482903905364		0.005694112287894317			0.003324302312052258		0.11546899657441977		
Klebsiella phage Seifer										0.0107084725434764	0.006862946949420081									0.027008048398422732		0.028470561439471586							
Klebsiella phage vB_KpnM_KB57										0.00214169450869528					0.006120700208103807					0.021606438718738186		0.005694112287894317							
Klebsiella virus 3LV2017										0.04711727919129616	0.1784366206849221				0.055086301872934264					0.286285313023281		0.466917207607334		0.015858227446627154	0.001662151156026129				
Klebsiella virus PMBT1										0.006425083526085839	0.006862946949420081									0.005401609679684546		0.005694112287894317							
Lactobacillus phage Dionysus										0.00214169450869528										0.005401609679684546		0.005694112287894317							
Lactobacillus phage LfeInf										0.00214169450869528										0.010803219359369093									
Lactobacillus phage phiPYB5										0.00428338901739056														0.0019822784308283943					
Lactobacillus virus Lb338-1										0.00428338901739056	0.006862946949420081											0.005694112287894317							
Lactococcus phage 28201										0.0214169450869528	0.04117768169652049									0.1404418516717982		0.03985878601526022					0.0019244832762403295		
Lactococcus phage 38502										0.012850167052171678	0.013725893898840161				0.0030603501040519037					0.027008048398422732		0.0341646737273659							
Lactococcus phage 49801										0.00214169450869528	0.006862946949420081											0.005694112287894317							
Lactococcus phage 50902										0.00214169450869528	0.013725893898840161											0.0341646737273659							
Lactococcus phage 53802										0.00642508352608584	0.006862946949420081									0.04321287743747637									
Lactococcus phage 62501										0.014991861560866957	0.006862946949420081									0.054016096796845464		0.005694112287894317							
