species	FAME000016	FAME000003	FAME000008	FAME000022	FAME000023	FAME000015	FAME000001	FAME000018	FAME000013	FAME000019	FAME000006	FAME000011	FAME000014	FAME000002	FAME000012	FAME000009	FAME000020	FAME000010	FAME000017	FAME000005	FAME000007	FAME000004
Tortoise microvirus 37									0.0011753160130930204				0.00046938219914947947									
Vibrio phage 1.029.O._10N.261.55.A7									0.0005876580065465102													
Vibrio phage 1.106.O._10N.286.51.F7									0.0005876580065465102													
Vibrio phage Marilyn									0.0005876580065465102				0.00046938219914947947									
Vibrio phage River4									0.0011753160130930204													
Vibrio phage pYD21-A									0.0011753160130930204									0.0020839520065852883			0.0005300259712725924	
Vibrio phage phiV039C									0.0005876580065465102													
Vibrio phage phiV208									0.0029382900327325507				0.0014081465974484385					0.0010419760032926442		0.00046586165772212284		
Vibrio phage qdvp001									0.0005876580065465102											0.00046586165772212284		
Xanthomonas virus OP1									0.0005876580065465102													
Xanthomonas virus phiXaf18									0.004701264052372082													
unclassified Alphatectivirus species									0.0005876580065465102													
unclassified Detrevirus species									0.0005876580065465102				0.00046938219914947947							0.00046586165772212284		
unclassified Kochitakasuvirus species									0.0005876580065465102									0.0005209880016463221				
unclassified Otagovirus species									0.0005876580065465102				0.00046938219914947947									
unclassified Sanovirus species									0.0005876580065465102									0.0005209880016463221				
unclassified Sourvirus species									0.0005876580065465102													
unclassified Svunavirus species									0.0005876580065465102	0.003293048374880627								0.0005209880016463221				
uncultured Mediterranean phage uvDeep-CGR1-KM17-C101									0.0005876580065465102													
Aeromonas phage 65.2										0.01975829024928376												
Molluscum contagiosum virus										0.003293048374880627												
Paenibacillus phage PG1										0.026344386999045014											0.0005300259712725924	
Bacillus phage 0305phi8-36											0.0920921307033235				0.004977353043651386				0.0022638775695010415			
Bacillus phage BCD7											0.04001909344699399					0.0046840601433322405						
Bacillus phage BSP7											0.03760830468512688											
Bacillus phage BVE2											0.01880415234256344											
Bacillus phage Silence											0.049180090742089											
Bacillus phage vB_BmeM-Goe8											0.000964315504746843											
Geobacillus phage GBK2											0.04773361748496873											
Lactobacillus phage phi jlb1											0.0004821577523734215											
Psychrobacillus phage Perkons											0.0004821577523734215											
Staphylococcus phage UPMK_1											0.054965983770570055								0.004527755139002083	0.0037268932617769827		
Streptococcus phage Javan371											0.0004821577523734215		0.0009387643982989589			0.0046840601433322405				0.00046586165772212284		
Streptococcus phage Javan535											0.0004821577523734215									0.0009317233154442457	0.0005300259712725924	
Streptococcus phage SW19											0.0004821577523734215											
unclassified Biseptimavirus species											0.02603651862816476								0.0022638775695010415	0.0009317233154442457		
unclassified Limestonevirus species											0.0004821577523734215											
unclassified Sextaecvirus species											0.1094498097887667											
unclassified Wbetavirus species											0.02121494110443055											
Haemophilus virus HP2												0.001161872008179579										
Mannheimia phage vB_MhS_587AP2												0.001161872008179579										
Proteus virus Stubb												0.001161872008179579										
Rhodococcus phage REQ1												0.001161872008179579										
Streptococcus phage Javan367												0.001161872008179579								0.00046586165772212284		
Streptococcus satellite phage Javan313												0.001161872008179579								0.00046586165772212284		
Streptomyces phage Gilgamesh												0.001161872008179579										
Aeromonas phage CC2													0.00046938219914947947									
Aeromonas phage LAh_8													0.0018775287965979179									
Aeromonas virus AS7													0.00046938219914947947								0.0005300259712725924	
Apis mellifera associated microvirus 5													0.00046938219914947947									
Bacillus virus Bobb													0.00046938219914947947					0.0005209880016463221				
Bat gammaretrovirus													0.00046938219914947947									
Burkholderia virus phi52237													0.00046938219914947947									
Clostridium phage CPD4													0.00046938219914947947				0.0014819535111183562					
EBPR siphovirus 1													0.00046938219914947947							0.00046586165772212284		
Erwinia phage Pavtok													0.00046938219914947947				0.0007409767555591781					
Escherichia phage Utah													0.00046938219914947947									
Escherichia phage isim													0.00046938219914947947								0.0005300259712725924	
Escherichia phage tuinn													0.00046938219914947947									
Escherichia phage vB_EcoM_PHB13													0.0009387643982989589							0.00046586165772212284		
Escherichia phage vB_EcoP_R4596													0.00046938219914947947									
Escherichia virus APEC5													0.00046938219914947947							0.00046586165772212284		
Escherichia virus Bp7													0.00046938219914947947									
Escherichia virus DT57C													0.00046938219914947947				0.0007409767555591781					
Escherichia virus EK99P1													0.00046938219914947947								0.0005300259712725924	
Haemophilus phage Aaphi23													0.00046938219914947947									
Klebsiella phage JY917													0.012203937177886466									
Klebsiella virus KpV80													0.0009387643982989589									
Lactobacillus phage LR2													0.00046938219914947947									
Lactococcus lactis phage 645													0.0009387643982989589									
Lactococcus phage (ISOLATE 7-9)													0.00046938219914947947									
Lactococcus phage 63302													0.00046938219914947947									
Lactococcus phage P4565													0.00046938219914947947									
Lake Baikal phage Baikal-20-5m-C28													0.0009387643982989589									
Mycobacterium phage Phabba													0.00046938219914947947									
Peridroma alphabaculovirus													0.00046938219914947947				0.0007409767555591781		0.004527755139002083			
Prochlorococcus virus PTIM40													0.0018775287965979179									
Proteus phage phiP4-3													0.00046938219914947947									
Providencia phage Redjac													0.00046938219914947947									
Pseudoalteromonas phage PH1													0.0009387643982989589					0.0015629640049389664				
Pseudomonas phage ZC03													0.00046938219914947947									
Pseudomonas virus phiCTX													0.00046938219914947947									
Ralstonia virus RSL1													0.0009387643982989589									
Salmonella phage FSL SP-019													0.00046938219914947947									
Salmonella phage FSL SP-099													0.00046938219914947947									
Salmonella phage SE4													0.002816293194896877					0.0005209880016463221				
Salmonella phage SPFM4													0.0009387643982989589									
Salmonella phage ST-101													0.00046938219914947947									
Salmonella phage ST-118													0.00046938219914947947									
Salmonella phage SeWh-1													0.0014081465974484385					0.0015629640049389664				
Salmonella phage TS13													0.00046938219914947947									
Salmonella phage triss													0.00046938219914947947									
Salmonella phage vB_SenS_SB13													0.00046938219914947947									
Salmonella virus FSLSP088													0.0009387643982989589									
Salmonella virus S16													0.0014081465974484385									
Salmonella virus ZCSE2													0.0009387643982989589								0.0005300259712725924	
Shigella phage CM1													0.00046938219914947947									
Shigella phage Sf25													0.0009387643982989589									
Sinorhizobium phage PBC5													0.0009387643982989589					0.0005209880016463221				
Sinorhizobium phage phiLM21													0.0009387643982989589									
Stenotrophomonas phage Pokken													0.002816293194896877					0.0005209880016463221				
Streptococcus phage IPP25													0.00046938219914947947						0.0022638775695010415	0.00046586165772212284		
Streptococcus phage Javan115													0.00046938219914947947									
Streptococcus phage Javan14													0.00046938219914947947					0.0005209880016463221				
Streptococcus phage Javan237													0.00046938219914947947							0.00046586165772212284		
Streptococcus phage Javan310													0.00046938219914947947			0.0046840601433322405						
Streptococcus phage Javan34													0.00046938219914947947									
Streptococcus phage SW4													0.00046938219914947947						0.0022638775695010415			
Streptococcus phage T12													0.00046938219914947947							0.00046586165772212284		
Streptococcus satellite phage Javan378													0.0009387643982989589	0.0015041212923410144								
Stx converting phage vB_EcoS_P32													0.00046938219914947947									
Stx2-converting phage Stx2a_F723													0.0014081465974484385							0.0037268932617769827		
Thermus phage phiMa													0.00046938219914947947									
Thermus virus P23-45													0.00046938219914947947									
