#FeatureID	FAME000001_good_out	FAME000002_good_out	FAME000003_good_out	FAME000004_good_out	FAME000005_good_out	FAME000006_good_out	FAME000007_good_out	FAME000008_good_out	FAME000009_good_out	FAME000010_good_out	FAME000011_good_out	FAME000012_good_out	FAME000013_good_out	FAME000014_good_out	FAME000015_good_out	FAME000016_good_out	FAME000017_good_out	FAME000018_good_out	FAME000019_good_out	FAME000020_good_out	FAME000022_good_out	FAME000023_good_out
N9118	2	0	0	0	0	0	0	4	0	3	0	0	8	2	0	1	0	2	0	3	3	0
N9119	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0
N9120	0	0	5	0	10	2	14	3	0	32	0	1	70	24	1	2	0	6	0	0	27	0
N9121	2	5	1	2	0	2	2	0	3	0	1	0	0	2	2	5	2	2	1	0	0	1
N9122	2	0	9	0	7	0	76	18	0	11	4	1	13	14	0	20	2	16	0	14	15	127
N9123	15	0	1	2	10	0	2	0	0	1	0	0	0	6	0	1	0	3	0	8	5	0
N9124	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
N9125	25	0	2	0	36	0	43	55	0	159	0	0	285	128	0	36	0	104	1	46	109	0
N9126	0	0	0	0	2	0	2	0	0	2	0	0	3	3	0	0	0	3	0	0	0	0
N9127	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
N9129	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
N9131	0	0	0	2	1	0	1	3	0	2	0	0	5	0	2	14	0	8	0	12	3	0
N9132	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	2	0
N9134	0	0	1	0	3	2	2	0	2	0	0	2	2	5	0	1	0	0	0	7	4	0
N9135	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
N9137	2	0	0	0	0	1	2	0	0	0	0	0	1	2	2	2	0	4	0	1	0	0
N9138	0	0	0	3	0	0	1	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0
N9139	0	0	0	0	0	2	2	0	0	1	0	0	2	0	1	1	0	1	2	0	0	0
N9141	6	0	5	4	4	16	3	9	16	8	1	5	17	5	14	3	4	12	7	3	3	2
N9142	0	0	0	0	2	0	0	0	0	5	2	0	0	5	1	1	2	2	2	1	3	0
N9143	8	0	1	0	1	0	0	1	0	4	0	0	2	4	0	12	0	6	0	7	4	0
N9144	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N9148	0	0	0	2	4	6	2	6	1	18	0	0	30	13	0	6	0	14	0	4	14	0
N9149	227	3	259	9	440	18	1179	428	3	468	9	4	665	406	38	372	11	460	131	308	343	6
N9150	15	0	7	0	42	4	6	9	0	19	1	0	35	29	2	13	3	16	2	22	17	0
N9151	17	0	1	0	18	0	11	3	0	30	0	0	55	29	0	16	0	18	1	6	11	0
N9152	20	0	0	0	38	1	29	44	0	96	0	0	181	82	0	38	0	55	3	20	109	0
N9153	8	2	4	1	40	5	12	13	5	54	2	0	132	52	6	23	3	38	2	16	55	2
N9154	280	0	61	2	467	2	236	337	0	829	5	0	1565	815	1	456	0	551	20	398	797	7
N9155	26	2	3	1	41	6	16	21	4	72	2	2	196	72	13	41	5	52	0	26	96	0
N9156	162	0	22	0	144	0	65	143	2	252	0	19	468	208	6	194	3	268	6	158	277	9
N9157	344	2	9	0	241	0	185	292	2	607	0	0	1266	542	2	389	2	434	2	302	648	0
N9158	9743	43	841	27	15490	34	7758	7226	18	22772	35	17	63212	16993	60	3593	69	8437	34	3196	19939	55
N9159	13188	192	4057	77	33946	94	33451	15585	67	103120	67	50	297679	183325	277	12249	239	29079	209	8475	77865	190
N9160	272	0	166	0	376	15	208	422	0	644	3	1	1203	544	0	491	4	591	0	398	745	2
N9161	6	0	2	1	14	3	14	21	1	57	5	0	47	34	3	35	0	72	0	64	46	1
N9162	1	0	1	0	5	0	1	8	2	5	0	0	6	4	0	8	0	3	2	6	5	2
N9163	204	0	14	3	163	2	181	336	2	503	0	2	854	476	1	291	2	466	2	280	274	0
N9164	2	0	0	0	9	0	1	4	2	7	0	0	30	7	0	3	0	4	0	6	14	0
N9165	47	1	17	2	255	0	88	156	0	230	0	0	305	280	0	147	3	199	0	187	189	0
N9166	0	0	0	0	4	0	4	5	0	11	0	0	9	2	0	0	0	4	0	0	6	0
N9169	2	0	3	0	10	0	2	5	0	2	0	0	0	2	0	3	0	3	0	5	1	0
N917	0	0	0	4	2	4	0	2	6	2	0	0	2	0	4	4	8	2	2	2	4	0
N9174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
N9176	274	1	21	4	228	2	112	403	0	663	0	0	915	513	2	59	2	153	0	42	493	2
N9177	3787	26	317	16	3178	21	1942	9770	13	11812	10	6	16462	9068	11	1043	15	3803	4	1550	11960	18
N9178	5968	183	504	5	4438	13	2443	9302	14	13643	15	6	17242	9146	17	2748	30	4620	203	2189	10084	20
N918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
N9181	7	0	0	0	18	0	4	11	0	17	0	0	39	18	0	6	0	4	0	2	4	0
N9184	0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	2	0
N9187	87	2	71	2	92	0	42	100	0	88	0	0	99	91	0	139	0	108	0	111	117	0
N9188	22	0	256	3	33	0	23	41	4	74	0	0	43	34	0	60	1	91	0	98	34	0
N9189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
N9192	985	4	74	6	871	2	501	518	2	1955	2	6	2825	1020	9	497	6	709	3	241	1336	9
N9193	32	0	12	0	105	41	82	40	0	391	0	1	717	189	0	41	3	112	0	32	284	2
N9194	5	0	2	0	16	2	4	8	0	7	0	0	10	12	0	14	1	14	0	14	4	0
N9195	0	0	0	0	2	0	3	1	0	1	0	0	4	0	1	0	0	4	2	1	1	0
N9196	2	0	5	0	5	0	3	5	1	14	4	0	16	7	0	4	2	8	0	12	6	4
N9197	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	4	0	4	0	2	1	0
N9198	13	0	0	1	17	2	5	9	0	16	16	0	32	27	1	28	2	28	0	16	30	0
N9199	74	0	14	0	173	2	38	84	0	129	0	0	151	99	9	254	0	249	0	241	660	0
N9202	5	0	2	0	8	4	6	17	0	23	2	0	20	24	0	10	4	6	2	15	14	0
N9203	27	0	12	2	31	9	9	44	0	36	0	6	43	31	0	35	0	48	4	33	45	1
N9204	2	0	0	0	0	4	0	0	0	0	0	2	1	2	0	2	0	0	1	3	6	0
N9205	3	0	2	2	6	2	6	36	0	14	4	0	31	14	2	17	2	16	2	17	17	0
N9206	17	0	4	1	30	2	13	23	2	27	0	2	47	49	4	40	1	28	0	37	11	0
N9208	0	2	3	0	8	4	2	5	0	6	0	0	18	5	12	18	0	17	3	29	9	0
N9209	17	0	6	12	24	10	16	35	2	36	0	0	34	16	11	23	10	26	6	39	25	3
N9212	13	2	27	0	56	16	4	16	0	26	18	12	44	28	2	30	0	25	10	45	12	0
N9213	2	0	4	0	6	2	4	6	0	4	7	0	5	12	0	2	0	2	0	12	8	0
N9214	339	8	37	6	449	6	319	876	2	721	2	2	754	555	0	761	2	878	2	826	855	0
N9215	6	1	6	3	9	14	12	6	6	4	0	0	16	10	12	10	8	8	1	9	5	0
N9216	6	2	3	106	522	12	2	5	3	4	87	18	7	5	4	99	540	3	2	3	2	68
N9217	1	2	2	4	4	2	0	2	4	8	2	0	2	6	6	5	4	2	0	4	2	5
N9219	321	36	632	34	509	47	146	534	41	598	33	633	544	584	288	668	43	690	468	683	531	16
N922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
N9227	1	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
N9228	24	0	12	0	24	0	14	31	0	26	0	0	29	18	0	35	0	44	0	29	43	0
N9229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
N923	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
N9232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
N9240	0	0	0	0	0	0	2	0	0	0	3	0	0	1	2	0	0	0	0	0	0	0
N9241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
N9242	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
N9243	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
N9244	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	2	0	0
N9245	0	0	1	0	0	1	0	0	0	0	0	0	3	0	0	2	0	0	0	1	0	0
N9246	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
N9247	1	0	0	0	1	0	0	3	3	0	0	1	1	1	8	1	0	0	3	1	0	2
N9248	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N9249	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	1
N9250	0	0	0	0	1	0	0	1	0	0	0	2	1	0	0	0	2	0	2	0	0	1
N9251	0	4	0	2	0	0	2	3	4	0	2	2	0	0	0	2	1	2	4	2	0	0
N9252	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
N9253	0	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
N9255	1	0	0	0	2	0	3	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0
N9256	0	0	0	0	0	0	0	0	0	0	0	0	32	0	2	0	0	0	2	0	0	0
N9257	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0
N9258	3	0	0	0	2	0	0	2	0	2	0	0	4	1	2	0	2	0	0	0	0	0
N9260	0	0	0	0	0	0	2	0	0	0	0	0	6	2	0	2	2	0	0	0	0	0
N9261	0	0	0	0	5	0	0	0	0	2	2	2	2	2	0	0	2	2	0	0	0	0
N9263	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N9265	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	4	0
N9266	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	4	0	0	0	0	1	0
N9267	72	0	4	0	22	0	24	54	0	46	0	0	72	37	0	96	4	82	2	27	93	0
N9269	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N9270	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N9271	0	0	0	0	0	36	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
N9272	9	0	1	0	7	145	1	3	0	5	0	0	9	4	0	2	155	5	0	4	1	0
N9273	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0
N9274	124	0	7	0	132	0	29	81	2	102	0	0	145	137	2	57	0	48	0	73	66	0
N9275	1573	5	151	3	1597	3	153	490	8	680	0	3	686	714	4	269	2	355	0	648	641	0
N9277	504	2	53	0	528	7	54	142	0	220	0	0	203	258	5	88	0	102	0	189	245	0
N9278	60	0	2	0	27	0	4	13	0	6	0	0	7	9	0	4	0	16	0	17	39	0
N9280	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N9281	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
N9285	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
N9286	240	2	116	3	441	2	34	62	0	99	0	0	90	130	0	55	4	141	0	101	57	0
N9288	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	2	0	2	4	0
N9289	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0
N9290	8	0	0	0	4	2	2	2	0	0	0	0	3	4	0	2	0	0	0	3	2	1
N9291	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
N9292	21	0	0	0	31	0	0	2	0	6	0	0	4	6	0	2	0	4	0	10	11	0
N9297	12	0	0	0	4	0	2	12	0	7	0	0	23	7	0	1	0	6	0	6	8	0
N9304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N9307	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
N9311	12	0	0	0	4	2	3	10	0	0	0	0	7	3	0	2	0	8	0	2	3	0
N9313	0	0	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	8	0	0	0	2
N9316	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
N9318	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N9319	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N9320	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	2
N9322	2	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	4	0
N9333	9	0	0	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	3	0	0
N9335	48	0	0	0	4	0	29	16	0	33	2	0	55	9	0	61	2	269	0	17	144	0
N9336	7	0	0	0	0	0	0	1	0	5	0	0	19	3	0	2	0	2	0	2	2	0
N9337	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
N9338	1	0	0	0	0	0	0	6	0	7	0	0	5	2	0	10	1	10	0	9	8	0
N9339	71	0	4	0	20	0	38	71	0	105	8	12	110	35	1	56	0	103	1	12	155	4
N9340	1	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	4	0	0	2	0
N9343	14	0	0	0	0	0	4	15	0	16	0	0	20	5	0	17	0	14	0	12	17	0
N9344	3	0	0	0	0	0	0	2	0	0	0	0	0	2	0	4	0	6	0	3	6	0
N9345	6	0	0	0	2	0	9	8	0	25	4	1	16	0	2	2	0	26	0	3	14	1
N9348	2	0	0	0	5	0	4	3	0	5	0	2	5	2	0	8	0	12	0	4	7	0
N9350	1	0	0	0	2	0	1	0	0	4	0	1	2	0	0	0	0	2	0	0	2	2
N9351	0	0	2	1	4	0	0	0	0	0	0	0	3	2	0	1	0	0	2	0	0	0
N9352	3	0	4	0	3	0	1	3	0	2	0	0	1	4	0	1	0	2	0	0	3	1
N9353	0	0	1	2	0	0	0	0	0	0	2	2	12	0	8	2	0	1	0	1	2	0
N9355	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0
N9356	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
N9357	3	0	0	0	11	0	8	7	0	27	0	0	31	16	0	37	0	58	0	40	35	0
N9358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
N9359	15	0	19	0	23	0	11	20	0	38	0	0	40	14	0	32	0	30	0	19	33	0
N9360	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
N9363	0	2	0	2	4	4	7	2	0	10	0	0	4	5	0	0	0	2	0	2	4	0
N9364	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N9365	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	3	0	0	2	0	0
N9366	0	0	1	0	1	0	1	1	1	0	0	0	0	1	0	3	0	0	1	0	0	0
N9368	0	1	0	2	0	0	0	2	0	0	0	1	5	7	2	3	0	5	0	3	0	2
N9369	5	0	0	0	0	0	7	5	0	15	0	0	8	6	4	14	0	17	0	14	11	0
N937	0	0	0	4	3	8	0	2	0	0	4	0	0	0	0	3	2	3	0	0	0	6
N9370	9	1	4	0	6	0	10	2	1	7	0	0	9	12	3	11	2	17	1	7	13	0
N9372	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
N9373	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
N9374	1	0	0	0	3	0	5	0	0	0	2	2	1	2	1	1	0	2	1	7	1	0
N9375	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	2	0	2	2	0
N9376	3	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	2	0	2	3	0
N9379	1740	177	383	4	1478	1	1406	1582	9	2965	4	1	4509	2219	547	2201	15	2468	241	1736	2543	389
N9380	2706	55	211	13	3334	22	2831	2044	12	7821	10	2	19648	6343	32	1996	31	3209	55	1738	7655	15
N9381	686	14	370	2	1006	6	1881	1137	5	1795	5	5	2830	1666	10	1442	0	1696	117	1318	1708	1789
N9382	197	2	43	2	233	4	369	201	4	898	0	2	2031	253	5	152	4	195	6	123	621	0
N9383	1	0	10	0	2	4	6	0	2	8	2	2	12	0	4	2	8	2	4	2	10	4
N9388	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
N9391	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
N9392	0	0	1	0	2	0	0	2	0	0	0	0	2	5	2	0	0	0	0	0	0	0
N9393	403	4	168	4	528	1	186	616	2	843	2	0	1002	737	4	398	4	436	7	280	649	2
N9394	3161	6	235	10	2985	5	1312	7501	7	8649	12	6	12438	7092	14	838	16	2612	6	771	7631	16
N9395	84021	343	6924	249	85429	293	30877	228483	184	226127	217	138	346421	229213	446	18761	435	75121	267	17104	222471	330
N9396	174	2	27	1	130	1	217	601	3	1587	3	3	1342	770	0	39	1	167	2	38	557	1
N9397	4	0	2	0	0	0	2	0	0	1	0	0	2	4	0	2	0	0	0	0	0	0
N9398	0	0	0	0	2	0	2	8	0	4	0	0	0	4	0	0	0	2	0	0	4	0
N9399	3	0	0	0	0	0	2	5	0	18	0	0	19	8	1	0	0	2	0	0	4	0
N9400	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	2	0	0	0	0
N9402	2	0	0	0	6	0	0	6	0	7	0	0	20	8	0	0	0	6	0	4	18	0
N9403	0	0	0	0	4	2	0	2	0	4	0	0	2	9	0	0	0	2	0	0	6	0
N9406	0	0	2	0	1	0	1	1	0	0	0	0	2	1	0	1	0	2	0	6	0	0
N9407	2552	12	4365	14	4454	354	1616	3905	8	6172	137	8	8319	5748	490	5713	27	7112	22	6356	5638	12
N9408	29	0	2	2	44	0	37	7	0	159	2	0	276	51	0	21	2	67	3	28	118	0
N9409	1261	11	129	20	1256	77	1161	983	6	3498	145	17	8416	2212	48	964	30	1718	9	674	3104	9
N941	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	2
N9410	1228	6	783	7	1104	8	680	839	4	2962	5	2	4543	1974	16	1291	5	1910	9	1200	2641	4
N9411	41	4	3	0	54	0	29	14	0	121	0	0	265	64	1	21	0	49	0	19	120	2
N9415	72	0	113	0	129	0	126	82	0	97	0	0	84	78	1	136	2	83	2	79	61	0
N9416	249	2	17	0	128	5	133	186	0	229	0	2	297	182	6	252	0	280	0	334	236	2
N9417	8	1	1	0	18	2	0	35	0	36	1	0	35	22	0	23	0	18	0	20	28	0
N9419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
N9422	8	0	5	0	15	2	5	12	0	9	2	2	22	12	1	8	0	19	0	11	2	0
N9423	31	1	23	0	55	2	91	27	2	53	0	4	48	40	0	41	0	52	0	41	27	1
N9424	27	1	133	0	64	2	6	37	0	51	0	2	66	27	0	57	0	46	0	47	65	1
N9425	9	0	4	0	17	0	0	15	0	10	0	0	19	14	0	18	0	16	0	7	16	0
N9427	0	0	2	0	0	0	0	2	4	0	4	2	2	0	0	0	2	0	4	2	4	0
N9428	8	4	2	2	11	10	0	12	0	4	2	0	6	4	2	12	0	1	2	8	2	0
N9429	0	0	16	0	14	5	6	4	0	2	4	0	20	10	0	12	0	8	2	3	0	0
N9430	2	0	5	2	5	8	0	4	0	4	5	2	8	0	0	3	2	0	2	2	4	2
N9431	0	0	0	37	220	7	3	2	0	2	25	10	2	3	0	21	133	2	1	6	0	16
N9432	6	0	1	4	24	8	2	6	1	16	130	10	15	10	4	12	3	8	7	10	6	113
N9433	6	2	5	12	33	6	5	17	14	8	0	5	5	18	19	21	8	26	10	9	13	4
N9435	357	56	407	10	489	47	240	427	14	606	18	18	617	435	17	737	18	617	78	526	490	38
N9436	521	34	366	30	770	86	209	604	44	696	28	158	620	644	46	713	23	707	33	585	571	199
N9437	8534	480	9020	101	9441	515	2054	12929	91	15112	175	97	13958	9776	472	12881	141	19285	286	13769	10653	75
N9438	37	0	45	0	61	4	13	35	0	33	3	0	26	31	1	38	0	16	6	49	36	0
N9439	217	90	170	8	474	8	99	272	4	291	26	32	327	315	16	294	8	301	15	235	311	7
N9442	3079	284	4724	215	5850	5080	1450	4090	161	5218	357	300	4922	5652	451	5672	244	5834	4530	5006	4675	492
N9446	11	0	23	0	53	2	4	23	0	19	0	0	14	27	0	35	0	10	0	21	28	0
N9447	145	2	106	2	235	54	93	120	2	138	33	23	136	90	45	146	2	174	45	124	129	46
N9454	0	0	0	0	4	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
N9455	3	0	0	1	1	0	4	0	0	0	4	0	2	0	0	2	2	0	0	0	0	0
N9456	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1
N9457	1	0	5	4	4	2	8	2	0	2	2	0	0	5	7	4	7	5	11	1	1	2
N9459	2	0	2	0	2	2	3	0	0	0	0	0	2	0	2	0	2	2	5	0	0	0
N9460	0	0	0	1	0	2	0	0	0	0	0	0	54	0	0	0	0	1	0	0	0	0
N9461	1	0	0	2	0	0	2	0	0	0	0	0	34	0	2	0	0	0	0	0	0	0
N9462	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	1	0
N9463	1	0	5	0	5	0	1	0	0	4	0	0	6	0	0	9	0	6	0	4	1	0
N9464	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0
N9465	4	14	2	19	7	13	2	2	0	2	3	3	7	6	10	6	1	12	0	10	0	0
N9466	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
N9467	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0
N9469	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N9470	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
N9472	18	0	35	0	128	2	6	38	0	48	0	0	36	27	0	38	0	47	0	39	30	0
N9473	66	1	10	0	108	899	102	289	0	307	0	0	295	246	1	331	92	392	1	354	239	0
N9474	1502	3	44	2	1679	4	668	1837	4	2513	6	2	2865	3510	8	2077	6	1601	8	1721	3639	8
N9475	27	2	2	3	52	0	12	35	2	56	2	0	51	77	0	17	2	13	0	29	11	0
N9476	138	0	11	0	157	4	19	31	0	32	0	0	27	39	0	21	0	24	0	53	80	0
N9477	341	0	13	0	274	2	17	30	0	63	0	0	42	72	0	27	0	37	0	117	109	0
N9478	115	0	1	0	113	20	6	17	0	50	0	0	29	22	0	12	0	16	0	36	64	0
N9479	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
N948	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
N9481	2	0	0	0	5	0	0	0	0	2	0	0	0	2	0	2	0	2	0	11	2	0
N9482	5	0	2	0	0	0	4	8	0	2	0	0	30	12	0	2	0	10	0	6	4	0
N9484	3	0	2	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0
N9485	1	0	0	0	0	4	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
N9486	178	1	17	0	208	0	18	71	0	64	0	0	93	83	0	34	0	48	0	66	146	0
N9487	4	3	0	4	1	3	1	6	0	2	1	4	5	7	6	10	5	0	0	4	2	2
N949	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
N9492	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
N9496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
N9497	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
N9499	30	0	2	0	4	0	6	8	0	32	0	0	13	7	0	12	0	14	2	8	35	0
N9501	8	0	1	0	0	0	0	2	0	4	0	0	8	2	0	0	0	3	0	2	1	0
N9504	62	2	2	0	82	0	16	128	0	97	0	0	155	155	0	7	0	15	0	9	80	0
N9505	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
N9506	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
N9507	10	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	2	0
N9508	1628	2	5	2	238	0	14	19	0	30	2	0	35	11	0	42	2	94	0	13	56	0
N9509	30	0	0	0	2	0	2	0	0	3	0	0	2	0	0	0	0	2	0	0	0	0
N9515	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N9524	2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	12	0	0	12	0
N9525	12	0	0	0	4	0	2	3	0	0	0	0	16	5	0	1	0	2	0	2	3	0
N9527	215	4	6	2	41	2	58	137	0	146	0	2	235	66	0	138	2	170	0	56	343	0
N9528	10	0	0	0	1	0	4	5	0	1	0	0	8	2	0	8	0	10	0	2	10	2
N9529	7	0	0	0	5	0	2	2	0	2	0	0	13	4	0	10	0	12	0	0	11	0
N9530	142	0	2	2	24	0	49	64	0	91	2	0	126	32	1	68	0	211	0	21	227	0
N9531	201	0	5	2	28	0	72	168	1	155	22	13	236	70	5	195	2	298	0	98	472	10
N9532	116	0	0	0	31	0	50	101	0	95	0	0	134	48	0	108	2	319	0	45	299	2
N9534	0	0	2	0	0	0	4	2	0	1	0	0	4	0	0	2	0	2	0	0	6	0
N9536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
N9539	1	0	0	0	0	0	0	2	0	0	0	0	4	0	0	4	0	0	0	0	0	0
N9541	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
N9542	10	0	0	0	6	0	5	6	0	5	2	0	12	1	2	1	0	1	0	2	3	0
N9543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0
N9544	1	0	0	0	0	0	0	2	0	2	0	0	5	3	0	4	0	4	0	1	3	0
N9546	0	0	0	0	0	0	0	3	0	2	0	0	4	3	0	2	0	10	0	2	5	0
N9547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
N9550	0	0	0	0	0	0	0	0	0	1	0	0	8	2	0	0	0	4	0	6	1	0
N9551	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0
N9553	0	0	8	2	2	2	3	2	2	0	2	0	0	2	16	0	2	0	0	0	2	0
N9555	1	0	1	4	2	2	0	0	2	0	2	0	2	2	4	0	0	0	0	0	0	0
N9558	1	0	1	0	0	2	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0
N9559	1	0	0	0	0	0	2	0	0	2	0	0	0	2	0	0	0	0	0	0	4	0
N9560	13	0	25	0	25	2	12	23	2	29	0	0	21	25	0	39	0	61	1	37	34	0
N9561	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
